EmployeeID,JobRole,CurrentSkill
1383,Healthcare Representative,AcuStaf
1383,Healthcare Representative,Alteer Office
1383,Healthcare Representative,3DGrid HIPAA Checkup
1383,Healthcare Representative,American Medical Association CodeManager
1383,Healthcare Representative,Reading Comprehension
1383,Healthcare Representative,Active Listening
1383,Healthcare Representative,Allscripts healthcare automation software
1383,Healthcare Representative,Monitoring
1387,Sales Executive,Adobe ActionScript
1387,Sales Executive,Speaking
1387,Sales Executive,Adobe Creative Cloud software
1387,Sales Executive,Critical Thinking
1387,Sales Executive,Apple Keynote
1387,Sales Executive,Active Listening
1387,Sales Executive,Act!
1387,Sales Executive,Adobe Acrobat
1389,Manufacturing Director,Speaking
1389,Manufacturing Director,Reading Comprehension
1389,Manufacturing Director,Monitoring
1389,Manufacturing Director,Adobe After Effects
1389,Manufacturing Director,Adobe InDesign
1389,Manufacturing Director,Active Listening
1389,Manufacturing Director,Apple Final Cut Pro
1390,Sales Executive,Reading Comprehension
1390,Sales Executive,Monitoring
1390,Sales Executive,Act!
1390,Sales Executive,Adobe Acrobat
1390,Sales Executive,Critical Thinking
1390,Sales Executive,Adobe ActionScript
1390,Sales Executive,Apple Keynote
1390,Sales Executive,Active Listening
1390,Sales Executive,Adobe Creative Cloud software
1391,Sales Executive,Reading Comprehension
1391,Sales Executive,Airtable
1391,Sales Executive,Act!
1391,Sales Executive,Monitoring
1391,Sales Executive,Speaking
1391,Sales Executive,Critical Thinking
1391,Sales Executive,Apple Keynote
1391,Sales Executive,Adobe ActionScript
1392,Research Scientist,Amazon DynamoDB
1392,Research Scientist,Reading Comprehension
1392,Research Scientist,Algorithmic software
1392,Research Scientist,3D graphics software
1392,Research Scientist,Active Learning
1392,Research Scientist,Amazon Elastic Compute Cloud EC2
1392,Research Scientist,Critical Thinking
1392,Research Scientist,Advanced numerical software
1392,Research Scientist,Active Listening
1394,Research Scientist,Reading Comprehension
1394,Research Scientist,Advanced numerical software
1394,Research Scientist,Ada
1394,Research Scientist,Amazon Elastic Compute Cloud EC2
1394,Research Scientist,Active Learning
1394,Research Scientist,3D graphics software
1395,Sales Executive,Act!
1395,Sales Executive,Adobe ActionScript
1395,Sales Executive,Monitoring
1395,Sales Executive,Critical Thinking
1395,Sales Executive,Apple Keynote
1395,Sales Executive,Adobe Creative Cloud software
1395,Sales Executive,Active Listening
1395,Sales Executive,Airtable
1395,Sales Executive,Adobe Acrobat
1395,Sales Executive,Speaking
1396,Sales Executive,Adobe Acrobat
1396,Sales Executive,Apple Keynote
1396,Sales Executive,Critical Thinking
1396,Sales Executive,Airtable
1396,Sales Executive,Speaking
1396,Sales Executive,Adobe ActionScript
1397,Healthcare Representative,Speaking
1397,Healthcare Representative,AcuStaf
1397,Healthcare Representative,Reading Comprehension
1397,Healthcare Representative,Active Listening
1397,Healthcare Representative,Monitoring
1397,Healthcare Representative,3DGrid HIPAA Checkup
1397,Healthcare Representative,Critical Thinking
1397,Healthcare Representative,Allscripts healthcare automation software
1399,Sales Executive,Airtable
1399,Sales Executive,Active Listening
1399,Sales Executive,Act!
1399,Sales Executive,Adobe Acrobat
1399,Sales Executive,Apple Keynote
1399,Sales Executive,Critical Thinking
1399,Sales Executive,Adobe Creative Cloud software
1399,Sales Executive,Speaking
1399,Sales Executive,Reading Comprehension
1401,Manufacturing Director,Critical Thinking
1401,Manufacturing Director,Adobe Photoshop
1401,Manufacturing Director,Active Listening
1401,Manufacturing Director,Adobe InDesign
1401,Manufacturing Director,Apple Final Cut Pro
1401,Manufacturing Director,Adobe Acrobat
1401,Manufacturing Director,Adobe After Effects
1401,Manufacturing Director,Monitoring
1401,Manufacturing Director,ABB Optimize IT Predict & Control
1401,Manufacturing Director,Reading Comprehension
1402,Research Scientist,Advanced numerical software
1402,Research Scientist,Ada
1402,Research Scientist,Amazon Elastic Compute Cloud EC2
1402,Research Scientist,Reading Comprehension
1402,Research Scientist,Mathematics
1402,Research Scientist,Algorithmic software
1402,Research Scientist,3D graphics software
1402,Research Scientist,Active Listening
1402,Research Scientist,Amazon DynamoDB
1403,Sales Executive,Reading Comprehension
1403,Sales Executive,Critical Thinking
1403,Sales Executive,Adobe Creative Cloud software
1403,Sales Executive,Airtable
1403,Sales Executive,Adobe Acrobat
1403,Sales Executive,Monitoring
1403,Sales Executive,Active Listening
1405,Research Scientist,3D graphics software
1405,Research Scientist,Advanced numerical software
1405,Research Scientist,Active Listening
1405,Research Scientist,Reading Comprehension
1405,Research Scientist,Algorithmic software
1405,Research Scientist,Amazon DynamoDB
1405,Research Scientist,Amazon Elastic Compute Cloud EC2
1407,Research Scientist,Amazon Elastic Compute Cloud EC2
1407,Research Scientist,Critical Thinking
1407,Research Scientist,Advanced numerical software
1407,Research Scientist,Active Listening
1407,Research Scientist,Reading Comprehension
1407,Research Scientist,3D graphics software
1407,Research Scientist,Active Learning
1407,Research Scientist,Amazon DynamoDB
1408,Manager,Monitoring
1408,Manager,ActionWare
1408,Manager,Act!
1408,Manager,Speaking
1408,Manager,Active Listening
1408,Manager,Reading Comprehension
1408,Manager,ADP Workforce Now
1409,Laboratory Technician,Linux
1409,Laboratory Technician,C++
1409,Laboratory Technician,Writing
1409,Laboratory Technician,Reading Comprehension
1409,Laboratory Technician,Monitoring
1409,Laboratory Technician,Database software
1409,Laboratory Technician,Microsoft Access
1411,Laboratory Technician,Microsoft Access
1411,Laboratory Technician,Database software
1411,Laboratory Technician,Writing
1411,Laboratory Technician,Science
1411,Laboratory Technician,Linux
1412,Manufacturing Director,Active Listening
1412,Manufacturing Director,Speaking
1412,Manufacturing Director,Monitoring
1412,Manufacturing Director,Adobe After Effects
1412,Manufacturing Director,ABB Optimize IT Predict & Control
1412,Manufacturing Director,Reading Comprehension
1412,Manufacturing Director,Adobe Acrobat
1412,Manufacturing Director,Critical Thinking
1415,Laboratory Technician,Linux
1415,Laboratory Technician,Microsoft Access
1415,Laboratory Technician,C++
1415,Laboratory Technician,Database software
1415,Laboratory Technician,Reading Comprehension
1417,Laboratory Technician,Laboratory information management system LIMS
1417,Laboratory Technician,C++
1417,Laboratory Technician,Critical Thinking
1417,Laboratory Technician,Reading Comprehension
1417,Laboratory Technician,Linux
1417,Laboratory Technician,Database software
1417,Laboratory Technician,Email software
1417,Laboratory Technician,Monitoring
1417,Laboratory Technician,Writing
1419,Human Resources,Critical Thinking
1419,Human Resources,Active Listening
1419,Human Resources,Adobe Illustrator
1419,Human Resources,Reading Comprehension
1419,Human Resources,Adobe Creative Cloud software
1419,Human Resources,Adobe Dreamweaver
1419,Human Resources,Adobe Human Capital Application Solution Accelerator
1419,Human Resources,Adobe Acrobat
1419,Human Resources,Speaking
1419,Human Resources,Adobe InDesign
1420,Laboratory Technician,Microsoft Access
1420,Laboratory Technician,Database software
1420,Laboratory Technician,Science
1420,Laboratory Technician,Reading Comprehension
1420,Laboratory Technician,C++
1420,Laboratory Technician,Laboratory information management system LIMS
1420,Laboratory Technician,Writing
1420,Laboratory Technician,Linux
1420,Laboratory Technician,Critical Thinking
1421,Healthcare Representative,Active Listening
1421,Healthcare Representative,American Medical Association CodeManager
1421,Healthcare Representative,3DGrid HIPAA Checkup
1421,Healthcare Representative,Reading Comprehension
1421,Healthcare Representative,Alteer Office
1421,Healthcare Representative,Monitoring
1421,Healthcare Representative,Allscripts healthcare automation software
1421,Healthcare Representative,Speaking
1422,Research Director,ESRI ArcGIS software
1422,Research Director,Writing
1422,Research Director,Adobe Photoshop
1422,Research Director,Active Listening
1422,Research Director,IBM Lotus 1-2-3
1422,Research Director,Critical Thinking
1422,Research Director,Graphics software
1422,Research Director,Clinical trial management software
1422,Research Director,Adobe Acrobat
1423,Research Director,Adobe Photoshop
1423,Research Director,Adobe Acrobat
1423,Research Director,Graphics software
1423,Research Director,IBM Lotus 1-2-3
1423,Research Director,Science
1423,Research Director,Critical Thinking
1423,Research Director,Clinical trial management software
1423,Research Director,Writing
1424,Research Director,Reading Comprehension
1424,Research Director,Clinical trial management software
1424,Research Director,Science
1424,Research Director,Graphics software
1424,Research Director,Writing
1424,Research Director,ESRI ArcGIS software
1424,Research Director,Active Listening
1424,Research Director,Adobe Acrobat
1424,Research Director,Adobe Photoshop
1424,Research Director,IBM Lotus 1-2-3
1425,Sales Executive,Airtable
1425,Sales Executive,Monitoring
1425,Sales Executive,Speaking
1425,Sales Executive,Adobe ActionScript
1425,Sales Executive,Active Listening
1425,Sales Executive,Apple Keynote
1425,Sales Executive,Act!
1425,Sales Executive,Reading Comprehension
1427,Sales Representative,Reading Comprehension
1427,Sales Representative,Active Listening
1427,Sales Representative,Adobe Illustrator
1427,Sales Representative,Adobe Creative Cloud software
1428,Sales Executive,Airtable
1428,Sales Executive,Critical Thinking
1428,Sales Executive,Reading Comprehension
1428,Sales Executive,Adobe Creative Cloud software
1428,Sales Executive,Monitoring
1430,Research Director,Writing
1430,Research Director,Graphics software
1430,Research Director,IBM Lotus 1-2-3
1430,Research Director,ESRI ArcGIS software
1430,Research Director,Critical Thinking
1430,Research Director,Adobe Photoshop
1430,Research Director,Science
1430,Research Director,Reading Comprehension
1430,Research Director,Clinical trial management software
1430,Research Director,Active Listening
1431,Research Scientist,3D graphics software
1431,Research Scientist,Active Listening
1431,Research Scientist,Algorithmic software
1431,Research Scientist,Active Learning
1431,Research Scientist,Ada
1431,Research Scientist,Reading Comprehension
1431,Research Scientist,Critical Thinking
1431,Research Scientist,Amazon DynamoDB
1433,Research Scientist,Amazon Elastic Compute Cloud EC2
1433,Research Scientist,Reading Comprehension
1433,Research Scientist,Mathematics
1433,Research Scientist,3D graphics software
1434,Laboratory Technician,Email software
1434,Laboratory Technician,Database software
1434,Laboratory Technician,Reading Comprehension
1434,Laboratory Technician,Writing
1434,Laboratory Technician,Laboratory information management system LIMS
1434,Laboratory Technician,Critical Thinking
1434,Laboratory Technician,Monitoring
1435,Laboratory Technician,Linux
1435,Laboratory Technician,Monitoring
1435,Laboratory Technician,Writing
1435,Laboratory Technician,Email software
1435,Laboratory Technician,Reading Comprehension
1435,Laboratory Technician,C++
1435,Laboratory Technician,Critical Thinking
1436,Sales Executive,Reading Comprehension
1436,Sales Executive,Adobe Creative Cloud software
1436,Sales Executive,Airtable
1436,Sales Executive,Adobe Acrobat
1436,Sales Executive,Speaking
1436,Sales Executive,Active Listening
1436,Sales Executive,Adobe ActionScript
1438,Research Scientist,Advanced numerical software
1438,Research Scientist,Algorithmic software
1438,Research Scientist,Amazon Elastic Compute Cloud EC2
1438,Research Scientist,Mathematics
1438,Research Scientist,Ada
1438,Research Scientist,Active Learning
1438,Research Scientist,Active Listening
1438,Research Scientist,3D graphics software
1439,Sales Representative,Speaking
1439,Sales Representative,Adobe Creative Cloud software
1439,Sales Representative,Reading Comprehension
1439,Sales Representative,Adobe Dreamweaver
1439,Sales Representative,Active Listening
1439,Sales Representative,Adobe Illustrator
1440,Laboratory Technician,C++
1440,Laboratory Technician,Monitoring
1440,Laboratory Technician,Critical Thinking
1440,Laboratory Technician,Database software
1440,Laboratory Technician,Email software
1440,Laboratory Technician,Science
1440,Laboratory Technician,Microsoft Access
1441,Research Scientist,3D graphics software
1441,Research Scientist,Active Listening
1441,Research Scientist,Amazon Elastic Compute Cloud EC2
1441,Research Scientist,Reading Comprehension
1441,Research Scientist,Algorithmic software
1443,Research Director,Critical Thinking
1443,Research Director,Adobe Acrobat
1443,Research Director,Clinical trial management software
1443,Research Director,IBM Lotus 1-2-3
1443,Research Director,Active Listening
1443,Research Director,Graphics software
1443,Research Director,Reading Comprehension
1443,Research Director,Adobe Photoshop
1443,Research Director,ESRI ArcGIS software
1443,Research Director,Writing
1445,Sales Executive,Reading Comprehension
1445,Sales Executive,Adobe Creative Cloud software
1445,Sales Executive,Airtable
1445,Sales Executive,Adobe ActionScript
1445,Sales Executive,Act!
1445,Sales Executive,Speaking
1445,Sales Executive,Apple Keynote
1446,Sales Executive,Active Listening
1446,Sales Executive,Monitoring
1446,Sales Executive,Adobe ActionScript
1446,Sales Executive,Apple Keynote
1446,Sales Executive,Reading Comprehension
1446,Sales Executive,Adobe Creative Cloud software
1446,Sales Executive,Speaking
1446,Sales Executive,Critical Thinking
1447,Laboratory Technician,Email software
